730103	447	407	113	6	0	27	0	0	0	0	0	0	21.5923	0.739679	0.266706	1000	526	119	6	861	6980	37	8	1	0	0.0444511	0	0	0	0	0	0	
730104	435	415	113	8	2	27	0	0	0	0	0	0	21.3063	0.732959	0.263001	1000	538	123	10	861	6978	46	9	4	2	0.0438335	0	0	2	0	0	0	
730105	443	404	118	6	2	27	0	0	0	0	0	0	21.0284	0.722818	0.260781	1000	530	126	8	861	6977	39	13	2	1	0.0434635	0	0	1	0	0	0	
730106	445	408	111	7	1	28	0	0	0	0	0	0	20.7489	0.719882	0.258985	1000	527	119	8	861	6975	31	7	2	0	0.0431641	0	0	0	0	0	0	
730107	441	421	101	9	1	27	0	0	0	0	0	0	20.4604	0.731642	0.257675	1000	532	111	10	862	6978	44	11	3	1	0.0429458	0	0	1	0	0	0	
730108	451	407	103	11	1	27	0	0	0	0	0	0	20.1833	0.734233	0.260424	1000	522	115	12	862	6974	40	9	2	0	0.043404	0	0	0	0	0	0	
730109	448	403	111	11	1	26	0	0	0	0	0	0	19.9085	0.743798	0.260005	1000	526	123	12	861	6961	40	12	1	0	0.0433342	0	0	0	0	0	0	
730110	425	413	123	11	1	27	0	0	0	0	0	0	19.653	0.744637	0.255412	1000	548	135	12	863	6962	56	18	5	1	0.0425687	0	0	1	0	0	0	
730111	431	404	125	12	0	28	0	0	0	0	0	0	19.3889	0.760891	0.250169	1000	541	137	12	864	6960	41	15	3	0	0.0416948	0	0	0	0	0	0	
730112	419	421	123	9	1	27	0	0	0	0	0	0	19.1378	0.768831	0.246556	1000	554	133	10	864	6950	43	10	1	1	0.0410927	0	0	1	0	0	0	
730113	431	413	121	7	1	27	0	0	0	0	0	0	18.9173	0.75175	0.243688	1000	542	129	8	865	6946	29	8	0	0	0.0406147	0	0	0	0	0	0	
730114	444	403	122	5	1	25	0	0	0	0	0	0	18.7078	0.729008	0.24181	1000	531	128	6	864	6933	29	4	0	0	0.0403017	0	0	0	0	0	0	
730115	436	409	123	6	1	25	0	0	0	0	0	0	18.501	0.706799	0.242973	1000	539	130	7	863	6926	45	11	1	0	0.0404955	0	0	0	0	0	0	
730116	454	395	118	7	0	26	0	0	0	0	0	0	18.2935	0.690836	0.244764	1000	520	125	7	862	6922	40	13	3	0	0.0407941	0	0	0	0	0	0	
730117	447	405	112	8	2	26	0	0	0	0	0	0	18.0505	0.716682	0.246665	1000	527	122	10	862	6919	39	9	3	2	0.0411108	0	0	2	0	0	0	
730118	441	410	111	9	3	26	0	0	0	0	0	0	17.8067	0.751085	0.24694	1000	533	123	12	863	6919	42	12	3	2	0.0411566	0	0	2	0	0	0	
730119	444	403	115	11	1	26	0	0	0	0	0	0	17.5661	0.787462	0.24828	1000	530	127	12	862	6914	36	14	3	0	0.0413799	0	0	0	0	0	0	
730120	437	403	122	10	1	27	0	0	0	0	0	0	17.3608	0.794448	0.249968	1000	536	133	11	862	6916	43	12	1	1	0.0416614	0	0	1	0	0	0	
730121	423	418	122	9	0	28	0	0	0	0	0	0	17.1792	0.788116	0.24731	1000	549	131	9	861	6899	39	10	1	0	0.0412184	0	0	0	0	0	0	
730122	423	413	130	6	0	28	0	0	0	0	0	0	17.0061	0.782332	0.241676	1000	549	136	6	861	6901	43	12	0	0	0.0402793	0	0	0	0	0	0	
730123	415	427	125	5	0	28	0	0	0	0	0	0	16.8493	0.766201	0.236154	1000	557	130	5	860	6894	37	10	1	0	0.039359	0	0	0	0	0	0	
730124	422	422	122	6	1	27	0	0	0	0	0	0	16.6809	0.766332	0.232019	1000	551	129	7	860	6894	38	14	3	1	0.0386699	0	0	1	0	0	0	
730125	427	419	119	7	2	26	0	0	0	0	0	0	16.5227	0.75497	0.234957	1000	547	128	9	860	6899	39	15	2	1	0.0391595	0	0	1	0	0	0	
730126	428	417	118	8	4	25	0	0	0	0	0	0	16.364	0.74508	0.242861	1000	547	130	12	860	6893	47	18	5	2	0.0404769	0	0	2	0	0	0	
730127	438	406	117	9	5	25	0	0	0	0	0	0	16.204	0.741147	0.251877	1000	537	131	14	860	6887	39	11	3	2	0.0419795	0	0	2	0	0	0	
730128	426	416	116	11	4	27	0	0	0	0	0	0	16.0494	0.741698	0.256717	1000	547	131	15	860	6877	46	16	3	1	0.0427862	0	0	1	0	0	0	
730129	426	419	114	10	1	30	0	0	0	0	0	0	15.9094	0.738782	0.256146	1000	544	125	11	861	6875	41	9	1	0	0.042691	0	0	0	0	0	0	
730130	418	434	109	10	0	29	0	0	0	0	0	0	15.777	0.735706	0.253558	1000	553	119	10	861	6871	42	6	1	0	0.0422597	0	0	0	0	0	0	
